106478,88380,2,0,152,36,
115632,84060,2,1,432,1,
115632,85284,2,1,288,1,
108288,84492,2,1,7344,1,
114768,97020,2,1,720,1,
113760,89604,2,1,144,1,
108144,89676,4,1,5616,1,
108288,85284,2,1,864,1,
108144,88380,2,1,288,1,
115632,84492,3,1,-30348,0,
115632,84060,3,1,-31140,0,
115488,119844,2,1,864,1,
115488,97020,3,1,4356,0,
114048,97020,2,1,720,1,
114048,95472,3,1,-17028,0,
113760,89604,3,1,-24084,0,
108432,88380,2,1,1008,1,
108432,85752,1,1,-20052,0,
108288,85752,1,1,144,1,
108288,85284,1,1,-22536,0,
108288,84492,1,1,-23004,0,
108288,84060,1,1,-23796,0,
108144,95472,2,1,5904,1,
108144,89676,3,1,-12672,0,
108144,88380,3,1,-18468,0,
107280,84060,2,1,1008,1,
106416,88380,2,1,1728,1,
