263348,195444,2,0,64,36,
264528,192060,1,1,144,1,
263376,195444,2,1,1152,1,
263376,191124,2,1,1152,1,
262800,201492,2,1,576,1,
263376,192348,3,1,-67932,0,
259632,191412,2,1,196,1,
259632,191124,3,1,-68220,0,
258336,193284,2,1,288,1,
258336,195444,2,1,144,1,
258336,192492,3,1,-65052,0,
256608,194220,2,1,144,1,
256608,193284,3,1,-62388,0,
264528,192060,1,1,-72180,0,
263376,195444,3,1,-61884,0,
263376,192348,2,1,1152,1,
263376,191124,3,1,-71028,0,
262800,202068,1,1,144,1,
262800,201492,1,1,-60732,0,
259632,191412,3,1,-67140,0,
259632,191124,2,1,3744,1,
258336,193284,3,1,-62892,0,
258336,192492,2,1,1296,1,
256608,194220,3,1,-61308,0,
256608,193284,2,1,1728,1,
256032,195300,2,1,576,1,
