146527,169668,2,0,152,36,
149904,174132,2,1,2140,1,
149904,165204,2,1,288,1,
149904,174636,2,1,108,1,
146448,174636,2,1,3456,1,
146592,165324,4,1,3312,1,
146592,172476,2,1,1476,1,
146592,165204,2,1,144,1,
146448,172476,2,1,144,1,
146592,167508,3,1,23076,0,
149904,174132,3,1,24732,0,
149904,165204,3,1,15420,0,
148068,172476,2,1,2592,1,
146592,169668,3,1,25884,0,
146592,167508,2,1,1044,1,
146592,165324,3,1,20916,0,
146592,165204,3,1,18732,0,
146448,172476,3,1,28188,0,
146448,172332,1,1,26028,0,
146340,174636,2,1,108,1,
146124,169668,2,1,468,1,
145908,172332,1,1,540,1,
