211508,315468,2,0,64,36,
212256,323820,1,1,144,1,
211680,321660,1,1,288,1,
211536,315180,1,1,252,1,
210960,315180,1,1,104508,0,
208080,303444,2,1,2592,1,
208800,315180,2,1,1728,1,
206784,303444,2,1,1296,1,
199440,303444,3,1,105372,0,
199008,310572,1,1,111852,0,
212400,325836,2,1,2844,1,
212400,324108,3,1,113436,0,
212256,324108,2,1,144,1,
212256,323820,1,1,111852,0,
211968,323820,1,1,288,1,
211968,322740,1,1,111852,0,
211680,322740,1,1,288,1,
211680,321660,1,1,111060,0,
211680,321516,1,1,109980,0,
211536,321516,2,1,144,1,
211536,315468,3,1,109980,0,
211536,315180,1,1,103932,0,
210960,315180,1,1,576,1,
210528,315468,1,1,432,1,
210528,315180,1,1,104940,0,
208080,315180,2,1,720,1,
208080,303444,3,1,107100,0,
199440,304812,3,1,111132,0,
199440,303444,2,1,7344,1,
199008,310572,2,1,432,1,
199008,304812,2,1,432,1,
199008,304380,1,1,105804,0,
198864,310860,1,1,144,1,
198864,304380,1,1,144,1,
