151028,271980,2,0,64,36,
151028,270900,2,0,64,36,
164448,263196,2,1,900,1,
159840,262260,2,1,2880,1,
159840,263484,2,1,576,1,
159840,261516,3,1,102420,0,
151056,261324,2,1,2160,1,
151776,265356,1,1,113868,0,
151056,265644,3,1,119844,0,
164448,262260,3,1,98748,0,
162720,262260,2,1,1728,1,
159840,262260,3,1,103644,0,
159840,261180,3,1,101676,0,
159696,261180,2,1,144,1,
155520,261516,4,1,4320,1,
155520,261324,3,1,105996,0,
153216,261324,2,1,2304,1,
151776,265356,1,1,144,1,
151056,270900,3,1,120924,0,
151056,265644,2,1,720,1,
151056,261324,3,1,114588,0,
