315216,279252,3,1,-18684,0,
314496,306540,2,1,576,1,
314496,296532,3,1,-11340,0,
299088,276156,2,1,864,1,
315216,279252,2,1,684,1,
315216,277992,3,1,-35964,0,
315216,277668,3,1,-37224,0,
315072,277668,2,1,144,1,
314496,303156,3,1,-7956,0,
314496,296532,2,1,720,1,
314352,303156,2,1,144,1,
311616,296532,2,1,2880,1,
311616,295740,3,1,-15084,0,
310032,295740,2,1,1584,1,
309456,277992,2,1,5760,1,
309456,277524,3,1,-31464,0,
309168,277524,2,1,288,1,
299088,277992,2,1,10368,1,
299088,276300,3,1,-21096,0,
299088,276156,3,1,-22788,0,
293616,276300,2,1,5472,1,
292608,276300,1,1,1008,1,
