265508,267516,2,0,64,36,
261702,266580,2,0,144,36,
265536,267372,1,1,1980,0,
261792,265788,3,1,4788,0,
258048,252684,2,1,1152,1,
256464,253152,2,1,1584,1,
256464,256332,3,1,540,0,
255168,256332,4,1,1296,1,
256032,265788,3,1,10548,0,
265536,267372,1,1,252,1,
265536,265788,3,1,1980,0,
265536,263340,3,1,252,0,
265392,263340,2,1,144,1,
261792,265788,2,1,3744,1,
261684,266580,2,1,108,1,
259200,249300,3,1,-6516,0,
259200,248364,3,1,-9900,0,
259092,248364,2,1,108,1,
258660,249300,2,1,540,1,
258048,252684,3,1,-4896,0,
258012,252684,2,1,36,1,
256464,253152,3,1,-132,0,
256284,257004,2,1,180,1,
256032,265788,2,1,5760,1,
256032,261972,3,1,9756,0,
255852,266580,2,1,180,1,
255168,261972,2,1,864,1,
255168,256332,3,1,6804,0,
251856,256332,4,1,3312,1,
251856,255780,3,1,4476,0,
251748,255780,2,1,108,1,
