319536,199308,3,1,-111132,0,
286416,202212,2,1,324,1,
286416,199308,3,1,-84204,0,
252720,199308,4,1,33696,1,
271872,247572,2,1,2036,1,
253008,249612,3,1,-1404,0,
252720,217188,2,1,288,1,
252432,217188,2,1,288,1,
319536,208404,3,1,-104940,0,
319392,214596,2,1,144,1,
319392,208404,2,1,144,1,
286416,199308,4,1,33120,1,
271872,247572,3,1,-22260,0,
253008,249612,4,1,18864,1,
253008,217188,3,1,-3396,0,
252720,199308,3,1,-35532,0,
252576,251604,2,1,432,1,
252432,217188,1,1,-35100,0,
252180,217332,1,1,252,1,
