158462,281556,2,0,152,36,
149300,281844,2,0,64,36,
161712,282780,2,1,144,1,
161424,281556,1,1,120420,0,
158400,281556,2,1,3024,1,
158400,280764,2,1,288,1,
150768,281232,2,1,7632,1,
149328,279684,2,1,2448,1,
150768,282780,2,1,288,1,
149328,282312,2,1,1440,1,
148032,279684,1,1,864,1,
146736,279828,2,1,1296,1,
161712,281556,3,1,121068,0,
161424,281844,1,1,288,1,
161424,281556,2,1,288,1,
158400,281232,3,1,123156,0,
158400,280764,3,1,122832,0,
150768,282312,3,1,132012,0,
150768,281232,3,1,131544,0,
149328,281844,3,1,132984,0,
149328,279684,3,1,132516,0,
148896,279684,2,1,432,1,
148032,279684,1,1,131796,0,
148032,278460,1,1,131652,0,
147636,278460,1,1,396,1,
146736,279828,3,1,134172,0,
145872,280908,2,1,864,1,
