309312,191916,2,1,324,1,
307296,191268,2,1,2016,1,
308880,189756,2,1,324,1,
307296,187596,2,1,1692,1,
307296,189612,2,1,1584,1,
307260,188172,2,1,36,1,
303264,188172,3,1,-113508,0,
300960,193752,3,1,-105372,0,
299916,195588,2,1,1044,1,
296928,195588,3,1,-101268,0,
292320,195588,3,1,-96660,0,
309312,191268,3,1,-117396,0,
308880,189612,3,1,-119124,0,
307296,189612,3,1,-116028,0,
307296,188172,3,1,-117684,0,
307296,187596,3,1,-119124,0,
306612,191268,2,1,684,1,
303264,189756,3,1,-109512,0,
303264,188172,2,1,3996,1,
303156,189756,2,1,108,1,
300960,193752,2,1,2304,1,
296928,195588,2,1,2988,1,
292320,195660,4,1,4608,1,
292320,195588,2,1,252,1,
292320,194220,3,1,-96732,0,
292176,194220,2,1,144,1,
