95181,297108,2,0,90,36,
85165,314388,2,0,170,36,
95184,312228,2,1,180,1,
95184,301572,3,1,217044,0,
94176,301572,3,1,207900,0,
83808,314388,2,1,1404,1,
83808,312396,4,1,11376,1,
73584,297108,2,1,396,1,
73584,314388,2,1,180,1,
73584,312396,3,1,240804,0,
70956,314388,2,1,2628,1,
95184,312228,3,1,217212,0,
95184,301572,2,1,180,1,
95184,297108,3,1,206388,0,
95148,297108,2,1,36,1,
94176,301572,2,1,1008,1,
94068,302076,2,1,108,1,
83808,312396,3,1,230580,0,
73584,312396,4,1,10224,1,
73584,297756,3,1,238812,0,
73584,297108,3,1,224172,0,
70740,297756,2,1,2844,1,
70560,314388,2,1,396,1,
70560,312732,3,1,243828,0,
68492,312732,2,1,2068,1,
