141614,165204,2,0,152,36,
112032,169459,3,0,36,152,
111985,162900,2,0,170,36,
139536,150552,2,1,4032,1,
141696,168444,2,1,972,1,
141696,168204,3,1,26748,0,
141696,165204,3,1,26508,0,
139536,149004,2,1,1188,1,
139536,149964,3,1,11016,0,
129744,149940,2,1,612,1,
120960,146700,2,1,2304,1,
118800,168204,5,1,56700,0,
118512,176004,2,1,144,1,
118512,175500,3,1,57492,0,
112032,169524,2,1,144,1,
112032,168204,3,1,57492,0,
143568,150552,3,1,21636,0,
141696,165204,2,1,1872,1,
141552,165204,2,1,144,1,
139536,149004,3,1,10428,0,
129744,149964,4,1,9792,1,
129744,149940,3,1,20220,0,
123264,149964,4,1,6480,1,
123264,146700,3,1,26700,0,
120960,146556,3,1,25740,0,
118800,168204,4,1,22896,1,
118512,175500,4,1,288,1,
115056,146556,2,1,5904,1,
112032,168204,4,1,6768,1,
112032,162900,3,1,56172,0,
111348,162900,2,1,684,1,
