192575,255756,4,0,145,48,
190628,296820,2,0,64,36,
190628,291708,2,0,64,36,
192672,254700,2,1,1872,1,
192528,256464,7,1,94176,0,
191160,286704,5,1,96468,0,
190656,291420,1,1,396,1,
190656,296820,1,1,106308,0,
190656,287628,3,1,101052,0,
190224,252540,1,1,288,1,
190080,252540,2,1,144,1,
190080,254700,3,1,64908,0,
192672,255756,5,1,63792,0,
192672,254700,3,1,63084,0,
192528,256464,6,1,144,1,
191160,286704,6,1,1368,1,
190656,296964,1,1,396,1,
190656,291708,3,1,106164,0,
190656,291420,1,1,101052,0,
190656,287628,4,1,504,1,
190512,251604,1,1,62028,0,
190224,252540,2,1,1872,1,
190080,254700,2,1,2592,1,
190080,252540,3,1,64620,0,
189972,296964,1,1,684,1,
189972,251604,1,1,540,1,
189792,291420,1,1,864,1,
189360,254988,2,1,720,1,
