58896,200629,3,0,36,146,
65376,198540,2,1,2592,1,
66240,201636,1,1,135684,0,
65376,201636,2,1,864,1,
64512,196380,2,1,1008,1,
62208,200700,2,1,3168,1,
62640,197748,2,1,1872,1,
62352,198540,1,1,288,1,
62208,198540,2,1,144,1,
58896,200700,2,1,3024,1,
58896,196380,2,1,144,1,
57312,200700,2,1,1152,1,
66240,201924,1,1,144,1,
65376,200700,3,1,136260,0,
65376,198540,3,1,135324,0,
64512,196380,3,1,133236,0,
62640,197748,1,1,135900,0,
62208,198540,3,1,138492,0,
61920,200700,2,1,288,1,
58896,196380,3,1,141804,0,
58464,200700,2,1,432,1,
57312,200700,3,1,144180,0,
55188,201492,2,1,2124,1,
