321740,125100,2,0,170,36,
325440,127116,2,1,2556,1,
327024,108108,3,1,-217188,0,
326052,109836,2,1,972,1,
322992,126792,2,1,2448,1,
322992,127116,2,1,36,1,
321840,127116,2,1,1152,1,
322128,109188,3,1,-197028,0,
321840,125100,3,1,-194724,0,
327024,108108,2,1,288,1,
327024,106740,3,1,-218916,0,
326880,106740,2,1,144,1,
325440,126792,3,1,-198324,0,
325440,124308,3,1,-198648,0,
325404,127116,2,1,36,1,
325404,124308,2,1,36,1,
324720,109836,2,1,1332,1,
324720,109188,3,1,-214884,0,
322992,126792,3,1,-195876,0,
322128,109188,2,1,2592,1,
321840,125100,2,1,288,1,
321732,109188,2,1,396,1,
321696,125100,2,1,144,1,
