333620,269820,2,0,64,36,
333332,302220,2,0,64,36,
317260,301428,2,0,64,36,
334800,309924,2,1,288,1,
333360,310212,2,1,1440,1,
334080,285876,1,1,-47916,0,
333360,293292,2,1,432,1,
333792,285876,3,1,-40500,0,
333648,266580,3,1,-63828,0,
333360,301260,3,1,-31140,0,
317232,301260,4,1,16128,1,
334800,309924,3,1,-24588,0,
334080,286164,1,1,144,1,
333792,285876,2,1,288,1,
333792,283392,3,1,-47916,0,
333648,283392,2,1,144,1,
333648,269820,3,1,-50256,0,
333504,266580,2,1,144,1,
333504,264564,3,1,-66924,0,
333360,302220,3,1,-23148,0,
333360,293292,3,1,-32100,0,
333216,264564,2,1,288,1,
332352,266580,2,1,1152,1,
331884,310212,2,1,1476,1,
331364,293292,2,1,1996,1,
317232,301260,3,1,-15804,0,
