84788,305460,2,0,64,36,
94896,276012,1,1,181260,0,
93024,305460,2,1,828,1,
93744,290508,3,1,197676,0,
93456,291420,2,1,288,1,
93456,276156,3,1,183036,0,
91872,305172,2,1,1152,1,
92160,291420,3,1,199872,0,
91872,292032,3,1,213300,0,
87984,305172,2,1,3888,1,
84816,305460,1,1,220788,0,
84816,305172,3,1,220644,0,
70128,274140,2,1,1008,1,
70128,276492,3,1,210348,0,
69264,280476,2,1,864,1,
96120,278220,5,1,194388,0,
95472,278220,4,1,648,1,
95472,276156,3,1,182748,0,
94896,276156,2,1,576,1,
94896,276012,1,1,252,1,
93744,290508,4,1,2376,1,
93456,276156,2,1,1440,1,
93024,305172,3,1,212436,0,
92160,291420,2,1,1296,1,
91872,292032,2,1,288,1,
87984,305604,1,1,252,1,
87984,305172,1,1,217620,0,
84816,305604,1,1,144,1,
84816,305172,2,1,3168,1,
84816,304380,3,1,220356,0,
79200,304380,2,1,5616,1,
70128,276492,4,1,23328,1,
70128,274140,3,1,206364,0,
68976,280476,2,1,288,1,
