327284,271836,2,0,64,36,
330192,269676,2,1,2448,1,
329904,270756,2,1,288,1,
328608,271044,1,1,1296,1,
324432,279948,4,1,4896,1,
329328,278460,3,1,-49380,0,
328896,286632,1,1,-41796,0,
327312,271044,2,1,1296,1,
324432,286632,3,1,-36540,0,
324432,279972,3,1,-37800,0,
332640,269532,1,1,-62964,0,
332404,269532,1,1,236,1,
330192,269676,3,1,-59436,0,
329904,271044,1,1,252,1,
329904,270756,1,1,-58860,0,
329328,278460,2,1,144,1,
329328,273612,3,1,-50868,0,
328896,287100,1,1,576,1,
328896,286164,1,1,-42264,0,
328896,273612,4,1,432,1,
328896,271836,3,1,-55284,0,
328212,286164,1,1,684,1,
327312,271836,2,1,1584,1,
327312,271044,3,1,-55476,0,
325152,271044,2,1,2160,1,
324432,286632,2,1,4464,1,
324432,279972,2,1,108,1,
324432,279948,3,1,-44460,0,
317844,287892,2,1,6588,1,
